-0.897452,0.0573858,0.437365,0,4.09782e-08,0.991502,-0.130093,0,-0.441113,-0.116752,-0.889825,0,20.5794,-0.26648,-0.582193,1|
-0.897451,0.0573858,0.437365,0,4.09782e-08,0.991502,-0.130093,0,-0.441113,-0.116752,-0.889825,0,20.5794,-0.26648,2.03081,1|
-0.897451,0.0573858,0.437365,0,4.09782e-08,0.991502,-0.130093,0,-0.441113,-0.116752,-0.889825,0,19.1334,-0.26648,2.03081,1|
-0.897451,0.0573859,0.437365,0,-1.11759e-08,0.991502,-0.130093,0,-0.441114,-0.116752,-0.889825,0,19.1334,-0.26648,8.0128,1|
-0.897451,0.0573859,0.437365,0,-1.11759e-08,0.991502,-0.130093,0,-0.441114,-0.116752,-0.889825,0,19.1334,-0.266481,13.9738,1|
0.0196322,0.0309687,0.999328,0,-3.14321e-09,0.99952,-0.0309746,0,-0.999807,0.000608098,0.0196228,0,25.072,-2.69066,-9.30948,1|
0.877982,0.000626684,0.478693,0,6.98492e-10,0.999999,-0.00130916,0,-0.478694,0.00114942,0.877981,0,4.27865,-2.43561,-26.4248,1|
0.995644,0.00292861,-0.0931906,0,-3.95812e-09,0.999507,0.0314104,0,0.0932366,-0.0312736,0.995153,0,-8.98636,-1.50866,-28.2965,1|
0.995644,0.00292861,-0.0931906,0,-3.95812e-09,0.999507,0.0314104,0,0.0932366,-0.0312736,0.995153,0,-7.78336,-1.50866,-22.0685,1|
0.995644,0.00292861,-0.0931906,0,-3.95812e-09,0.999507,0.0314104,0,0.0932366,-0.0312736,0.995153,0,-7.78336,-1.50866,-17.8805,1|
0.995644,0.00292861,-0.0931907,0,-1.16415e-09,0.999507,0.0314105,0,0.0932367,-0.0312736,0.995153,0,-7.04836,-1.50866,-13.4075,1|
0.734621,0.0917865,-0.67224,0,-6.70552e-08,0.990807,0.135283,0,0.678477,-0.0993817,0.727868,0,-13.7071,-1.05455,-6.53593,1|
0.103229,0.0667856,-0.992413,0,2.42144e-08,0.997743,0.0671443,0,0.994658,-0.00693125,0.102996,0,-13.0114,-2.15967,3.36203,1|
0.0161469,0.0671355,-0.997613,0,-8.49832e-09,0.997743,0.0671443,0,0.99987,-0.00108416,0.0161104,0,-11.6484,-2.23006,4.40807,1|
0.532139,0.0701098,-0.843749,0,3.35276e-08,0.996566,0.0828078,0,0.846657,-0.0440653,0.530312,0,-12.3186,-1.74443,-2.30185,1|
0.90032,0.0633915,-0.430588,0,3.35276e-08,0.989336,0.145651,0,0.435229,-0.131132,0.890719,0,-9.30045,-0.691001,-8.55071,1|
0.988094,-0.0182163,0.152768,0,-5.58794e-09,0.992966,0.118403,0,-0.15385,-0.116994,0.981144,0,-2.89839,-0.475195,-12.3071,1|
0.624901,-0.0792336,0.776673,0,1.11759e-08,0.994837,0.10149,0,-0.780704,-0.0634212,0.621675,0,6.07635,-0.809888,-11.0685,1|
0.152122,-0.117882,0.981307,0,-2.98023e-08,0.992862,0.11927,0,-0.988362,-0.0181437,0.151036,0,10.7184,-1.14708,-6.62493,1|
0.218994,-0.234397,0.947154,0,-9.31323e-08,0.970717,0.240228,0,-0.975726,-0.0526085,0.212581,0,10.083,0.210239,-10.3572,1|
0.700597,-0.148052,0.698029,0,5.21541e-08,0.978238,0.207485,0,-0.713557,-0.145363,0.685351,0,3.23883,0.650226,-14.0737,1|
0.983571,-0.0278506,0.17836,0,2.98023e-08,0.988027,0.154279,0,-0.180521,-0.151744,0.971795,0,-5.34984,-0.214893,-13.4281,1|
0.814876,0.0801686,-0.574064,0,-2.23517e-08,0.990389,0.138309,0,0.579635,-0.112705,0.807045,0,-9.63235,-1.10818,-7.33777,1|
0.596227,0.124204,-0.79315,0,7.45058e-09,0.98796,0.15471,0,0.802816,-0.0922425,0.589048,0,-10.9726,-1.49687,1.60534,1|
0.697166,0.0870588,-0.711604,0,1.49012e-08,0.992599,0.121436,0,0.71691,-0.0846612,0.692007,0,-11.2245,-1.23183,2.00377,1|
0.541343,0.0608469,-0.838597,0,0,0.997378,0.0723677,0,0.840802,-0.0391757,0.539923,0,-10.5784,-1.28941,4.23735,1|
-0.419055,0.159616,-0.893821,0,2.98023e-08,0.984427,0.175796,0,0.907961,0.0736682,-0.412529,0,-2.0309,-2.94086,10.8972,1|
-0.949561,0.0571455,-0.308331,0,-1.86264e-08,0.983255,0.182235,0,0.313581,0.173043,-0.933661,0,6.83058,-2.63225,8.82812,1|
-0.982287,0.0341481,-0.184247,0,-3.72529e-09,0.983255,0.182235,0,0.187385,0.179007,-0.965838,0,7.96418,-2.45613,7.87785,1|
-0.985851,-0.02427,0.165859,0,5.58793e-08,0.989463,0.144788,0,-0.167625,0.142739,-0.975463,0,10.325,-1.67773,4.70117,1|
-0.863178,-0.0731033,0.49958,0,7.45058e-09,0.989463,0.144788,0,-0.504901,0.124977,-0.854082,0,11.3881,-1.10428,0.782279,1|
-0.619783,-0.0915598,0.779414,0,-1.11759e-08,0.993171,0.11667,0,-0.784774,0.0723103,-0.61555,0,10.9452,-0.589902,-3.37282,1|
-0.340795,-0.0945984,0.935366,0,-4.84288e-08,0.994925,0.100622,0,-0.940138,0.0342914,-0.339066,0,10.0391,-0.26677,-4.49711,1|
0.129657,0.00605737,0.99154,0,9.31322e-10,0.999981,-0.00610894,0,-0.991559,0.000792067,0.129654,0,6.86986,-0.770236,-8.56095,1|
0.539503,-0.033056,0.841334,0,-7.45058e-09,0.999229,0.0392597,0,-0.841984,-0.0211807,0.539087,0,2.56901,-0.298259,-10.6953,1|
0.720246,-0.00181608,0.693716,0,0,0.999997,0.0026179,0,-0.693718,-0.00188553,0.720244,0,0.0202937,-0.689176,-10.9819,1|
